name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Barstool,185,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Barstool,186,not_figure
RIVERS - PITTSBURGH,RIVERS,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,187,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,188,not_figure
RIVERS - PITTSBURGH,Handle*,5581553,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,189,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,190,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,191,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),1066157,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,192,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),362493,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,193,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),21323,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,194,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,195,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,196,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,197,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,198,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,199,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,200,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,201,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,202,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,203,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,204,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,205,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,206,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,BetRivers,207,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),SUGARHOUSE CASINO,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,208,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,209,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,5539806,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,210,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,211,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,212,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),642213,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,213,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),218353,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,214,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),12844,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,215,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,216,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,217,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,218,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,219,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,220,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,221,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,222,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,223,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,224,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,225,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,226,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,227,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,SugarHouse,228,not_figure
PARX CASINO,PARX CASINO,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,229,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,230,not_figure
PARX CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,231,Total Sports Wagering
PARX CASINO,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,232,Total Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,233,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,234,Total Sports Wagering
PARX CASINO,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,235,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,236,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,237,not_figure
PARX CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,238,Retail Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,239,Retail Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,240,Retail Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,241,Retail Sports Wagering
PARX CASINO,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,242,not_figure
PARX CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,243,Online Sports Wagering
PARX CASINO,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,244,Online Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,245,Online Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,246,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,247,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,248,Online Sports Wagering
PARX CASINO,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Parx,249,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,250,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,251,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,252,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,253,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,254,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,255,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,256,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,257,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,258,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,259,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,260,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,261,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,262,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,263,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,264,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,265,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,266,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,267,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,268,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,269,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,270,not_figure
HARRAH'S,HARRAH'S,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,271,not_figure
HARRAH'S,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,272,not_figure
HARRAH'S,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,273,Total Sports Wagering
HARRAH'S,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,274,Total Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,275,Total Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,276,Total Sports Wagering
HARRAH'S,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,277,Total Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,278,Total Sports Wagering
HARRAH'S,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,279,not_figure
HARRAH'S,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,280,Retail Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,281,Retail Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,282,Retail Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,283,Retail Sports Wagering
HARRAH'S,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,284,not_figure
HARRAH'S,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,285,Online Sports Wagering
HARRAH'S,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,286,Online Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,287,Online Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,288,Online Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,289,Online Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,290,Online Sports Wagering
HARRAH'S,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Caesars,291,not_figure
VALLEY FORGE CASINO,VALLEY FORGE CASINO,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,292,not_figure
VALLEY FORGE CASINO,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,293,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,294,Total Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,295,Total Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,296,Total Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,297,Total Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,298,Total Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,299,Total Sports Wagering
VALLEY FORGE CASINO,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,300,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,301,Retail Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,302,Retail Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,303,Retail Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,304,Retail Sports Wagering
VALLEY FORGE CASINO,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,305,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,306,Online Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,307,Online Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,308,Online Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,309,Online Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,310,Online Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,311,Online Sports Wagering
VALLEY FORGE CASINO,,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,312,not_figure
OAKS RACE AND SPORTSBOOK,OAKS RACE AND SPORTSBOOK,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,313,not_figure
OAKS RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,314,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,315,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,316,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,317,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,318,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,319,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,320,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,321,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,322,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,323,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,324,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,325,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,326,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,327,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,328,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,329,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,330,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Dec,2018,MONTHLY Sports Wagering Report,PA,none,331,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,332,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,333,not_figure
HOLLYWOOD CASINO,Handle*,4817151,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,334,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,335,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,336,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),284624,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,337,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),96772,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,338,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),5692,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,339,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,340,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,341,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,342,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,343,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,344,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,345,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,346,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,347,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,348,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,349,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,350,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,351,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Barstool,352,not_figure
RIVERS - PITTSBURGH,RIVERS,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,353,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,354,not_figure
RIVERS - PITTSBURGH,Handle*,9543112,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,355,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,356,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,357,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),853316,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,358,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),290127,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,359,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),17066,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,360,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,361,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,362,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,363,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,364,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,365,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,366,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,367,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,368,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,369,Online Sports Wagering
